"Id","AthleteId","RecruitType","Year","Ranking","Name","School","CommittedTo","Position","Height","Weight","Stars","Rating","City","StateProvince","Country","HometownInfo Latitude","HometownInfo Longitude","HometownInfo FipsCode"
"72764","4431254","HighSchool","2021","1310","Charlie Dixon","Callaway","North Carolina A&T","RB","74","225","3","0.8426","Hogansville","GA","USA","33.1731769","-84.914936","13285"
"72765","4685131","HighSchool","2021","1311","J.T. Byrne","Carmel","Oregon State","TE","78","238","3","0.8424","Carmel","CA","USA","38.75511285","-121.35330894827251","06061"
"72766","4590302","HighSchool","2021","1312","Deon Silas","Steinbrenner","Iowa State","APB","66","170","3","0.8424","Lutz","FL","USA","28.1511243","-82.4614831","12057"
"72767","4685235","HighSchool","2021","1313","Phillippe Wesley","St. Bernard","San Diego State","WR","71","184","3","0.8424","Playa Del Rey","CA","USA","33.9550828","-118.4367496","06037"
"72768","4683245","HighSchool","2021","1314","Cooper Lanz","Guyer","Baylor","SDE","76","240","3","0.8424","Denton","TX","USA","33.2150386","-97.1330516","48121"
"72770","4684830","HighSchool","2021","1315","Cejae Ceasar","Iowa","Louisiana","S","74","200","3","0.8424","Iowa","LA","USA","30.2368772","-93.0137569","22019"
"72771","4683160","HighSchool","2021","1316","Brad Kemayou","Clarkson Football North","Kent State","CB","71","174","3","0.8424","Mississauga","ON","CAN","","",""
"72772","4701592","HighSchool","2021","1317","Jordon Vaughn","Manvel","Wyoming","ATH","73","210","3","0.8424","Manvel","TX","USA","29.4664706","-95.355714","48039"
"72773","4684281","HighSchool","2021","1318","Jairus Mack","Clarke Central","Charlotte","WR","70","170","3","0.8424","Athens","GA","USA","33.9597677","-83.376398","13059"
"72774","4683296","HighSchool","2021","1319","Keyonta Lanier","Long Beach Poly","New Mexico","ATH","72","160","3","0.8423","Long Beach","CA","USA","33.7690164","-118.1916048","06037"
"72775","4683505","HighSchool","2021","1320","Troy Everett","Lord Botetourt","Appalachian State","OG","75","280","3","0.8423","Daleville","VA","USA","37.4200715","-79.92234624394857","51023"
"73337","4708049","HighSchool","2021","1321","Gavin Bartholomew","Blue Mountain","Pittsburgh","TE","77","248","3","0.8423","Schuylkill Haven","PA","USA","40.6306464","-76.171054","42107"
"72776","4709649","HighSchool","2021","1322","Scottie Alexander","Collierville","Tulsa","WR","73","183","3","0.8423","Collierville","TN","USA","35.042036","-89.6645266","47157"
"72777","4683218","HighSchool","2021","1323","Zy McDonald","Ridgeland","Louisiana","PRO","70","185","3","0.8423","Ridgeland","MS","USA","32.4284761","-90.1323087","28089"
"72778","4710706","HighSchool","2021","1324","Jadon Canady","Sandalwood","Tulane","CB","72","170","3","0.8423","Jacksonville","FL","USA","30.3321838","-81.655651","12031"
"72779","","HighSchool","2021","1325","Colby Powers","Klein Collins","Arizona","TE","76","235","3","0.8422","Spring","TX","USA","30.0798826","-95.4172549","48201"
"73638","4875092","HighSchool","2021","1326","Errington Truesdell","Woodward Academy","Vanderbilt","ILB","72","215","3","0.8418","Atlanta","GA","USA","33.7490987","-84.3901849","13121"
"72780","","HighSchool","2021","1327","Dylan Rollins","Sentinel","BYU","OT","77","284","3","0.8418","Missoula","MT","USA","46.8701049","-113.9952672","30063"
"72782","4596336","HighSchool","2021","1328","Chandler Pittman","Magee","Southern Mississippi","ATH","71","165","3","0.8418","Magee","MS","USA","31.8737712","-89.7336852","28127"
"72781","4877515","HighSchool","2021","1329","Luis Chavarria","Episcopal","Prairie View","OG","76","310","3","0.8418","Bellaire","TX","USA","29.7057858","-95.4588299","48201"
"72783","","HighSchool","2021","1330","DD Snyder","Tampa Catholic","Illinois","S","72","175","3","0.8418","Tampa","FL","USA","27.9477595","-82.458444","12057"
"75289","4713277","HighSchool","2021","1331","Eric Rivers","McCallie School","Memphis","ATH","73","165","3","0.8418","Chattanooga","TN","USA","35.0457219","-85.3094883","47065"
"72609","5091526","HighSchool","2021","1332","James Smith","Princess Anne","Louisiana Monroe","WDE","75","230","3","0.8417","Virginia Beach","VA","USA","36.8529841","-75.9774183","51810"
"72786","","HighSchool","2021","1333","Donovan Smith","Damien","","PRO","75","200","3","0.8416","La Verne","CA","USA","34.1008426","-117.7678355","06037"
"72522","","HighSchool","2021","1334","Reece Jesse","Hopkinsville","","WR","75","180","3","0.8416","Hopkinsville","KY","USA","36.8657651","-87.4889532","21047"
"72787","4879286","HighSchool","2021","1335","Joshua Rudolph","Park Crossing","Austin Peay","ILB","72","226","3","0.8416","Montgomery","AL","USA","32.3669656","-86.3006485","01101"
"72788","","HighSchool","2021","1336","Josh Long","Loyola","","OLB","76","205","3","0.8416","Los Angeles","CA","USA","34.0536909","-118.2427666","06037"
"75290","","HighSchool","2021","1337","Jay Hampton","Amory","Mississippi State","CB","74","180","3","0.8416","Amory","MS","USA","33.9842768","-88.488099","28095"
"72789","4683172","HighSchool","2021","1338","Austin Roon","Byron Center","Syracuse","OLB","76","220","3","0.8411","Byron Center","MI","USA","42.81928795","-85.72791602258194","26081"
"73090","4709695","HighSchool","2021","1339","Karson Sharar","Iowa Falls - Alden","Iowa","ATH","75","205","3","0.8411","Iowa Falls","IA","USA","42.5210019","-93.2636705","19083"
"72790","4594323","HighSchool","2021","1340","Jalen Monrrow","Jefferson","Cincinnati","SDE","76","258","3","0.8411","Lafayette","IN","USA","40.4167022","-86.8752869","18157"
"72791","","HighSchool","2021","1341","Cam Smith","Euclid","Eastern Michigan","S","74","180","3","0.841","Euclid","OH","USA","41.5931049","-81.5267873","39035"
"72792","4612622","HighSchool","2021","1342","Zaire Angoy","Irvington","Rutgers","DT","76","310","3","0.841","Newark","NJ","USA","40.735657","-74.1723667","34013"
"72795","4705730","HighSchool","2021","1343","Shawn Asbury II","North Stafford","Boston College","CB","70","170","3","0.841","Stafford","VA","USA","38.4222681","-77.4084067","51179"
"72796","4683670","HighSchool","2021","1344","Zxaequan Reeves","Cocoa","Missouri","CB","74","180","3","0.841","Cocoa","FL","USA","28.3553873","-80.7318827","12009"
"72818","4684009","HighSchool","2021","1345","Ty Marsh","Ryan","Hawai'i","S","70","170","3","0.841","Denton","TX","USA","33.2150386","-97.1330516","48121"
"72886","4875087","HighSchool","2021","1346","Jake Ketschek","St. Augustine Prep","Vanderbilt","OT","76","318","3","0.841","Richland","NJ","USA","39.4917828","-74.8707243","34001"
"72896","4612203","HighSchool","2021","1347","Dodge Sauser","Grinnell Community Senior","Iowa State","OT","76","270","3","0.841","Grinnell","IA","USA","41.7430554","-92.7224206","19157"
"72798","4875342","HighSchool","2021","1348","Vincent Nunley","Freedom","Washington","S","73","180","3","0.841","Oakley","CA","USA","37.9974219","-121.7124536","06013"
"72799","4432663","HighSchool","2021","1349","Dylan Betts-Pauley","Hoover","Vanderbilt","RB","72","215","3","0.841","Hoover","AL","USA","33.3848933","-86.8070484","01073"
"72793","4691042","HighSchool","2021","1350","Jayson Raines","West Orange","Stanford","WR","75","197","3","0.841","West Orange","NJ","USA","40.7987113","-74.2390353","34013"
"72800","","HighSchool","2021","1351","Viliami Pouha","Bingham","Utah","WDE","74","230","3","0.841","South Jordan","UT","USA","40.5621704","-111.929658","49035"
"72801","4612242","HighSchool","2021","1352","Davon Hicks","Vero Beach","South Florida","ILB","72","200","3","0.841","Fort Pierce","FL","USA","27.4467056","-80.3256056","12111"
"72802","4572341","HighSchool","2021","1353","Tyson Russell","St. Thomas Aquinas","Vanderbilt","CB","70","160","3","0.841","Fort Lauderdale","FL","USA","26.1223084","-80.1433786","12011"
"72803","","HighSchool","2021","1354","DJ Fryar","Steilacoom","Arizona","ILB","75","205","3","0.841","Tacoma","WA","USA","47.2495798","-122.4398746","53053"
"72804","","HighSchool","2021","1355","Nathan Boerboom","Great Bridge","UCF","TE","76","210","3","0.841","Chesapeake","VA","USA","36.7183708","-76.2466798","51550"
"72805","","HighSchool","2021","1356","Armani Diamond","Blount","Auburn","CB","71","171","3","0.841","Eight Mile","AL","USA","30.7635213","-88.126946","01097"
"72806","","HighSchool","2021","1357","Vance Jefferson","Poway","","WR","72","185","3","0.841","Poway","CA","USA","32.9628234","-117.0358646","06073"
"72808","4686995","HighSchool","2021","1358","Kaylin Moore","Oaks Christian","Colorado","ATH","72","180","3","0.841","Westlake Village","CA","USA","34.1460234","-118.8061794","06037"
"72809","4612835","HighSchool","2021","1359","Tyler Bence","Huntsville","Vanderbilt","DT","75","273","3","0.841","Huntsville","AL","USA","34.729847","-86.5859011","01089"
"72811","4604008","HighSchool","2021","1360","Kelan Robinson","South Grand Prairie","Kansas","WR","74","183","3","0.841","Grand Prairie","TX","USA","32.657368000000005","-97.02846624175038","48113"
"72812","4682483","HighSchool","2021","1361","Joseph Amos","Lancaster","Boise State","OT","77","325","3","0.841","Lancaster","TX","USA","32.5920798","-96.7561083","48113"
"72813","4683195","HighSchool","2021","1362","Edgar Amaya","Russellville","Colorado","OG","76","315","3","0.841","Russellville","AL","USA","34.5067141","-87.7294591","01059"
"72814","4682952","HighSchool","2021","1363","Scott Giuliano","Corona Del Mar","Harvard","TE","77","232","3","0.841","Newport Beach","CA","USA","33.6170092","-117.9294401","06059"
"72815","4686366","HighSchool","2021","1364","Kalan Ellis","St Louis School","Syracuse","OG","77","350","3","0.841","Honolulu","HI","USA","21.304547","-157.8556764","15003"
"72816","4683046","HighSchool","2021","1365","Marlon Dawson","Oak Park","Miami (OH)","OLB","76","227","3","0.841","Oak Park","MI","USA","42.4595317","-83.1821445","17031"
"72817","","HighSchool","2021","1366","Jah-mal Williams","Cardinal Gibbons","Cincinnati","SDE","76","225","3","0.841","Fort Lauderdale","FL","USA","26.1223084","-80.1433786","12011"
"72819","4687586","HighSchool","2021","1367","New Zealand Williams","St. Bernard","San Diego State","S","74","175","3","0.841","Playa Del Rey","CA","USA","33.9550828","-118.4367496","06037"
"72820","4682488","HighSchool","2021","1368","Dalton Johnson","Katy","Arizona","S","70","180","3","0.841","Katy","TX","USA","29.7857853","-95.8243956","48157"
"72821","","HighSchool","2021","1369","Makale Smith","Midwest City","Oklahoma State","ATH","72","165","3","0.841","Oklahoma City","OK","USA","35.4729886","-97.5170536","40109"
"72822","","HighSchool","2021","1370","Brandon Williams","Strom Thurmond","Wake Forest","TE","76","225","3","0.841","Johnston","SC","USA","33.83208","-81.8009424","45037"
"72823","","HighSchool","2021","1371","Jaylen Martin","Chamberlain","Temple","CB","73","163","3","0.841","Tampa","FL","USA","27.9477595","-82.458444","12057"
"72824","","HighSchool","2021","1372","Lardarius Webb Jr.","Jackson Academy","","CB","70","170","3","0.841","Jackson","MS","USA","32.2990384","-90.1847691","28049"
"72890","4686028","HighSchool","2021","1373","James Jackson","North Cross School","Virginia","ATH","75","200","3","0.841","Roanoke","VA","USA","37.270973","-79.9414313","51770"
"72826","4709393","HighSchool","2021","1374","Edward Vesterinen","Helsinki Roosters","West Virginia","SDE","76","240","3","0.841","","","FINL","","",""
"72827","4682996","HighSchool","2021","1375","Sam Carrell","Sandia","Washington State","SDE","76","254","3","0.8406","Albuquerque","NM","USA","35.0841034","-106.6509851","35001"
"72828","4596335","HighSchool","2021","1376","Tyrone Brown","West Orange-Stark","Baylor","ILB","70","200","3","0.8405","Orange","TX","USA","30.0929879","-93.7365549","48361"
"72829","","HighSchool","2021","1377","William Thomas","Sanderson","","DT","74","286","3","0.8405","Raleigh","NC","USA","35.7803977","-78.6390989","37183"
"72830","4683181","HighSchool","2021","1378","Robert Wyrsch","Soquel","Washington","OT","79","270","3","0.8404","Soquel","CA","USA","36.9886992","-121.9550714","06087"
"72831","4687533","HighSchool","2021","1379","Jaylen Lane","Shadow Creek","UNLV","S","72","180","3","0.8403","Pearland","TX","USA","29.5639758","-95.2864299","48039"
"72832","4683247","HighSchool","2021","1380","Julius Lewis","Central Catholic","Fresno State","DT","77","280","3","0.8403","Modesto","CA","USA","37.6390972","-120.9968782","06099"
"72833","4683109","HighSchool","2021","1381","Myles Mendeszoon","Chardon","Iowa State","WDE","76","195","3","0.8403","Chardon","OH","USA","41.582466","-81.20334","39055"
"72834","4683630","HighSchool","2021","1382","Corey Platt Jr.","Little Rock Christian Academy","Tulane","ATH","73","195","3","0.8403","Little Rock","AR","USA","34.7464809","-92.2895948","05119"
"72835","4700267","HighSchool","2021","1383","Jayson Gilliom","North Gwinnett","Kansas","S","74","190","3","0.8403","Suwanee","GA","USA","34.0514898","-84.0712997","13135"
"72836","4687485","HighSchool","2021","1384","Lu-Magia Hearns","De La Salle","California","CB","70","160","3","0.8402","Concord","CA","USA","37.9768525","-122.0335624","06013"
"72837","4682770","HighSchool","2021","1385","Jayden Gray","Eaton","Iowa State","WDE","75","235","3","0.8402","Haslet","TX","USA","32.96116000000001","-97.34228157049023","48439"
"72838","","HighSchool","2021","1386","Jaylen Hughey","Cullman","","ATH","74","230","3","0.8402","Cullman","AL","USA","34.1748408","-86.8435802","01043"
"72704","","HighSchool","2021","1387","Tonga Lolohea","Trinity","Lamar","SDE","76","245","3","0.8399","Euless","TX","USA","32.8457865","-97.0667142473263","48439"
"72839","4683248","HighSchool","2021","1388","Deshawn McKnight","Sumter","Appalachian State","OLB","74","215","3","0.8399","Sumter","SC","USA","33.9204354","-80.3414693","45085"
"72840","4682820","HighSchool","2021","1389","Tristan Cox","Pulaski County","Purdue","ILB","75","235","3","0.8397","Somerset","KY","USA","37.0920222","-84.6041084","21199"
"72567","","HighSchool","2021","1390","Keenan Landry","Jennings","","DT","74","295","3","0.8397","Jennings","LA","USA","30.2224284","-92.657085","29189"
"72841","4602645","HighSchool","2021","1391","Jalen Emery","Shadow Creek","Houston","CB","71","168","3","0.8397","Pearland","TX","USA","29.5639758","-95.2864299","48039"
"72842","","HighSchool","2021","1392","Jalin Shephard","Callaway","","CB","69","167","3","0.8397","Hogansville","GA","USA","33.1731769","-84.914936","13285"
"73036","4682640","HighSchool","2021","1393","Josh McCray","Enterprise","Illinois","RB","73","207","3","0.8396","Enterprise","AL","USA","31.3151708","-85.8552161","01031"
"72843","4689617","HighSchool","2021","1394","Cam'Ron Dabney","Riverside Military Academy","Kansas","ATH","70","175","3","0.8396","Gainesville","GA","USA","34.2978794","-83.8240663","13139"
"72844","4612213","HighSchool","2021","1395","Tyler Gaskin","Deerfield Beach","Navy","CB","69","165","3","0.8395","Deerfield Beach","FL","USA","26.318342","-80.0996306","12011"
"73649","4712464","HighSchool","2021","1396","Conrad Hawley","Raymore-Peculiar","Kansas","DUAL","78","220","3","0.8394","Peculiar","MO","USA","38.7145481","-94.4611204","29037"
"72845","","HighSchool","2021","1397","Tank Young","St. Thomas Aquinas","","RB","66","185","3","0.8393","Overland Park","KS","USA","38.9742502","-94.6851702","20091"
"72846","4683136","HighSchool","2021","1398","Tae'Shaun Johnson","Central Catholic","Bowling Green","WR","71","185","3","0.839","Toledo","OH","USA","41.6786754","-83.5127283","39095"
"72847","4594338","HighSchool","2021","1399","Brandon Johnson","Newton-conover","Duke","CB","70","170","3","0.839","Newton","NC","USA","35.6630887","-81.2219363","37035"
"72850","4683132","HighSchool","2021","1400","William Simpkins III","Quince Orchard","Virginia","CB","74","175","3","0.839","Gaithersburg","MD","USA","39.1434406","-77.2013705","24031"
"72851","4683958","HighSchool","2021","1401","Jackson Anderson","Mineola","Colorado","OG","76","290","3","0.839","Mineola","TX","USA","32.6633387","-95.4880308","48499"
"72852","4683660","HighSchool","2021","1402","Tyler Quinn","Duncanville","Colorado State","DT","73","266","3","0.839","Duncanville","TX","USA","32.6518004","-96.9083366","48113"
"72853","4683830","HighSchool","2021","1403","Jared Nedd","Carrollton","Memphis","ILB","71","225","3","0.839","Carrollton","GA","USA","33.5801103","-85.0766113","13045"
"72854","","HighSchool","2021","1404","Justin Bradford","Denmark","","CB","72","165","3","0.839","Alpharetta","GA","USA","34.0709576","-84.2747329","13121"
"72855","4684280","HighSchool","2021","1405","Kadeem Leonard","Fairmont","UCF","OLB","75","215","3","0.839","Fairmont","NC","USA","34.4968311","-79.114202","37155"
"72857","4683535","HighSchool","2021","1406","Tyler Onyedim","Foster","Iowa State","DT","75","277","3","0.8389","Richmond","TX","USA","29.5821811","-95.7607832","48157"
"72858","4701176","HighSchool","2021","1407","Zion Magalei","Chandler","Colorado","OLB","75","220","3","0.8389","Chandler","AZ","USA","33.3062223","-111.8413317","04013"
"72960","","HighSchool","2021","1408","Weston Jones","Romeo","BYU","OT","77","260","3","0.8389","Romeo","MI","USA","42.802808","-83.0129874","26099"
"72856","4683141","HighSchool","2021","1409","Kevin Wigenton","Hun School","Michigan State","OG","77","290","3","0.8389","Princeton","NJ","USA","40.3492744","-74.6592958","34021"
"72859","4709977","HighSchool","2021","1410","Brayden Schager","Highland Park","Hawai'i","PRO","75","200","3","0.8389","Dallas","TX","USA","32.7762719","-96.7968559","48113"
"72860","4689265","HighSchool","2021","1411","Devean Deal","Naaman Forest","Tulane","TE","76","225","3","0.8389","Garland","TX","USA","32.912624","-96.6388833","48113"
"72861","4709683","HighSchool","2021","1412","Anthony Williams","Lake Brantley","UCF","RB","72","185","3","0.8389","Altamonte Springs","FL","USA","28.6619154","-81.3885899","12117"
"72863","","HighSchool","2021","1413","Christopher Adams","South Hagerstown","Old Dominion","OT","77","270","3","0.8389","Hagerstown","MD","USA","39.6419219","-77.7202641","24043"
"73578","","HighSchool","2021","1414","Matthew Lauter","Torrey Pines","Boise State","TE","76","222","3","0.8387","Encinitas","CA","USA","33.0369867","-117.2919818","06073"
"72865","","HighSchool","2021","1415","Kobe Walton","West Mesquite","Northern Arizona","S","71","175","3","0.8386","Mesquite","TX","USA","32.7666103","-96.599472","48113"
"72866","4683161","HighSchool","2021","1416","Dante Reynolds","Kenwood Academy","Boston College","WR","72","190","3","0.8384","Chicago","IL","USA","41.8755616","-87.6244212","17031"
"72867","4689355","HighSchool","2021","1417","Jalil Muhammad","Creekside","Arkansas State","OG","75","280","3","0.8384","Fairburn","GA","USA","33.5670562","-84.5810418","13121"
"72869","4682863","HighSchool","2021","1418","Brayden Fox","Archbishop Hoban","Rutgers","WR","75","200","3","0.8383","Akron","OH","USA","41.083064","-81.518485","39153"
"72870","4683452","HighSchool","2021","1419","Herman Smith","Lincoln","Jackson State","ATH","71","190","3","0.8382","San Diego","CA","USA","32.7174209","-117.1627714","06073"
"72871","4683174","HighSchool","2021","1420","Drew Biber","Cedarburg","Purdue","WR","77","215","3","0.8382","Cedarburg","WI","USA","43.2966545","-87.9875348","55089"
"72873","4682641","HighSchool","2021","1421","Marlen Sewell","Shades Valley","Vanderbilt","CB","72","178","3","0.8382","Birmingham","AL","USA","33.5206824","-86.8024326","01073"
"72872","4693396","HighSchool","2021","1422","Harold West","Lamar","North Texas","S","71","170","3","0.8382","Arlington","TX","USA","32.701938999999996","-97.10562379033699","48439"
"72874","4710010","HighSchool","2021","1423","Benji Johnson","Hooks","New Mexico","ATH","75","195","3","0.8382","Hooks","TX","USA","33.4696541","-94.2859652","48037"
"72875","4705978","HighSchool","2021","1424","Desmond Purnell","Hayden","Kansas State","ATH","72","195","3","0.8382","Topeka","KS","USA","39.049011","-95.677556","20177"
"72703","4912262","HighSchool","2021","1425","Brandon Schabert","American Heritage B/D","Florida Atlantic","WR","72","182","3","0.8382","Delray Beach","FL","USA","26.4614625","-80.0728201","12099"
"72876","","HighSchool","2021","1426","Quintavious Hutchins","Bessemer City","Boston College","WDE","75","230","3","0.8381","Bessemer","AL","USA","33.3823635","-86.91720475","01073"
"72877","","HighSchool","2021","1427","Antonio Outler","Palm Beach Lakes","South Dakota","RB","70","190","3","0.8379","West Palm Beach","FL","USA","26.715364","-80.0532942","12099"
"72878","4694149","HighSchool","2021","1428","Walker Eget","West Ranch","San José State","PRO","75","197","3","0.8378","Stevenson Ranch","CA","USA","34.3864721","-118.5826635","06037"
"72879","4589218","HighSchool","2021","1429","Aaron Dumas","Americas","New Mexico","RB","69","200","3","0.8378","El Paso","TX","USA","31.7754152","-106.4646348","48141"
"72880","4600602","HighSchool","2021","1430","Wyatt Begeal","Steele","Arkansas State","DUAL","71","189","3","0.8378","Cibolo","TX","USA","29.5707831","-98.2330927","48187"
"72881","4613268","HighSchool","2021","1431","Joseph Bearns","St. Frances Academy","Maryland","TE","74","245","3","0.8378","Baltimore","MD","USA","39.2908816","-76.610759","24510"
"72882","4699437","HighSchool","2021","1432","Ore Adeyi","Mansfield Legacy","Northwestern","CB","70","175","3","0.8377","Mansfield","TX","USA","32.5631924","-97.1416768","48439"
"72910","4873016","HighSchool","2021","1433","Rakim Cooper","St. Thomas More","Coastal Carolina","DT","76","280","3","0.8377","Oakdale","CT","USA","41.4662093","-72.1573008","09011"
"72884","4685116","HighSchool","2021","1434","DJ Herman","Bishop Gorman","San Diego State","ILB","73","235","3","0.8377","Las Vegas","NV","USA","36.1672559","-115.1485163","32003"
"72887","","HighSchool","2021","1435","Ilaisa Gonebure","Rocklin","San Diego State","DT","76","325","3","0.8376","Sacramento","CA","USA","38.5815719","-121.4943996","06067"
"72888","","HighSchool","2021","1436","Kareem Harden","Stranahan","Florida International","OT","77","290","3","0.8376","Fort Lauderdale","FL","USA","26.1223084","-80.1433786","12011"
"72715","4709808","HighSchool","2021","1437","Kylen Austin","St. Paul's School","Liberty","WR","73","170","3","0.8376","Baltimore","MD","USA","39.2908816","-76.610759","24510"
"72889","4570740","HighSchool","2021","1438","Bryce Butler","St. John's","Ohio","TE","75","240","3","0.8376","Washington","DC","USA","38.8949855","-77.0365708","11001"
"72891","4683129","HighSchool","2021","1439","Khordae Sydnor","Iona Preparatory School","Purdue","SDE","76","230","3","0.8376","New York","NY","USA","40.7127281","-74.0060152","36061"
"72892","4683012","HighSchool","2021","1440","Eddie Lee Marburger","Sharyland Pioneer","UT San Antonio","PRO","73","195","3","0.8376","Mission","TX","USA","26.2159066","-98.3252932","48215"
"72893","","HighSchool","2021","1441","Deandrae McCray","North Florida Christian","Austin Peay","APB","70","170","3","0.8376","Tallahassee","FL","USA","30.4380832","-84.2809332","12073"
"72894","4602787","HighSchool","2021","1442","Luke McAllister","Palmer Ridge","Colorado State","PRO","77","200","3","0.8376","Monument","CO","USA","39.06775465","-104.86175880732664","08041"
"72895","4705395","HighSchool","2021","1443","Coco Lukrich","Park City","Stanford","OG","76","265","3","0.8376","Park City","UT","USA","40.6460635","-111.4979741","49043"
"72897","","HighSchool","2021","1444","Xavier Franks","Magee","Southern Mississippi","WR","74","180","3","0.8376","Magee","MS","USA","31.8737712","-89.7336852","28127"
"72898","4875093","HighSchool","2021","1445","Alan Wright","Woodward Academy","Vanderbilt","S","72","185","3","0.8376","Atlanta","GA","USA","33.7490987","-84.3901849","13121"
"72899","4683256","HighSchool","2021","1446","Evan Slocum","Cartersville","Wake Forest","S","70","175","3","0.8376","Cartersville","GA","USA","34.1650972","-84.7999383","13015"
"72900","","HighSchool","2021","1447","Trey Staley","Brookwood","Kansas","OLB","74","200","3","0.8376","Snellville","GA","USA","33.857328","-84.0199108","13135"
"72901","","HighSchool","2021","1448","Devonte Wilson","Robert F Munroe Day School","Kansas","CB","75","190","3","0.8376","Quincy","FL","USA","30.5871948","-84.5832619","12039"
"72902","4683224","HighSchool","2021","1449","Derek McDonald","Marist School","Syracuse","TE","76","230","3","0.8376","Atlanta","GA","USA","33.7490987","-84.3901849","13121"
"72903","","HighSchool","2021","1450","Isaiah Pipkin","Wake Forest","Toledo","OLB","78","220","3","0.8376","Wake Forest","NC","USA","35.9803138","-78.5103731","37183"
"72904","4684374","HighSchool","2021","1451","Gage Pitchford","East Coweta","Vanderbilt","OT","78","280","3","0.8376","Sharpsburg","GA","USA","33.3392842","-84.6485417","13077"
"72905","4683486","HighSchool","2021","1452","Brandon Warner","Ridgeway","Memphis","S","72","180","3","0.8376","Memphis","TN","USA","35.1490215","-90.0516285","47157"
"72907","4879235","HighSchool","2021","1453","Malachi McNeal","Warren Township","North Dakota","ILB","72","215","3","0.8376","Gurnee","IL","USA","42.3702996","-87.9020186","17097"
"72325","","HighSchool","2021","1454","Da'Quan Gonzales","Jensen Beach","","CB","70","173","3","0.8376","Jensen Beach","FL","USA","27.2379528","-80.23898988902575","12085"
"72909","","HighSchool","2021","1455","Ari Allen","IMG Academy","","WR","69","154","3","0.8376","Bradenton","FL","USA","27.4989278","-82.5748194","12081"
"72911","4682518","HighSchool","2021","1456","Nick Vattiato","TRU Prep Academy","Middle Tennessee","DUAL","71","169","3","0.8375","Miami Gardens","FL","USA","25.9423108","-80.23976495072381","12086"
"72912","4877645","HighSchool","2021","1457","Darius Hale","Pearland","Central Arkansas","RB","70","219","3","0.837","Pearland","TX","USA","29.5639758","-95.2864299","48039"
"72913","4685823","HighSchool","2021","1458","Rolan Fullwood","Lawndale","Fresno State","OG","77","305","3","0.837","Lawndale","CA","USA","33.8885217","-118.3531991","06037"
"72914","4683886","HighSchool","2021","1459","Jahmal Edrine","Fort Lauderdale","Florida Atlantic","WR","75","190","3","0.837","Fort Lauderdale","FL","USA","26.1223084","-80.1433786","12011"
"72916","","HighSchool","2021","1460","Tyeus Clemons","Sparkman","Boston College","WDE","75","245","3","0.8369","Harvest","AL","USA","34.857193249999995","-86.74907012252524","01089"
"72917","","HighSchool","2021","1461","Zyquez Perryman","Pleasant Grove","","DUAL","73","178","3","0.8369","Pleasant Grove","AL","USA","33.4909405","-86.9702714","01073"
"72918","4700811","HighSchool","2021","1462","Ja'Quez Cross","Fordyce","Purdue","ATH","70","170","3","0.8369","Fordyce","AR","USA","33.8137161","-92.4129303","05039"
"72919","4683194","HighSchool","2021","1463","Ethan Onianwa","Cinco Ranch","Rice","OG","77","305","3","0.8369","Katy","TX","USA","29.7857853","-95.8243956","48157"
"72920","4683225","HighSchool","2021","1464","Dominic Eldridge","Pinkston","Nevada","OT","77","300","3","0.8369","Dallas","TX","USA","32.7762719","-96.7968559","48113"
"73303","","HighSchool","2021","1465","Dwayne Johnson","South Gwinnett","Illinois","OLB","75","225","3","0.8368","Snellville","GA","USA","33.857328","-84.0199108","13135"
"72921","4683287","HighSchool","2021","1466","Brendan Toles","Lafayette","Southern Mississippi","CB","73","178","3","0.8368","Oxford","MS","USA","34.3664127","-89.5187664","28071"
"72922","","HighSchool","2021","1467","Tre'von Marshall","Locust Grove","Mississippi State","WDE","76","240","3","0.8368","Stockbridge","GA","USA","33.5442781","-84.2338093","13151"
"72923","","HighSchool","2021","1468","Terrance Anthony","Oakleaf","","WR","73","165","3","0.8367","Orange Park","FL","USA","30.1654707","-81.7016346","12019"
"72925","","HighSchool","2021","1469","Michael Murray","Lampasas","Sam Houston State","WR","74","182","3","0.8367","Lampasas","TX","USA","31.0644039","-98.1836796","48281"
"72926","","HighSchool","2021","1470","Jay Allen","John Carroll","","ATH","73","170","3","0.8366","Fort Pierce","FL","USA","27.4467056","-80.3256056","12111"
"72927","","HighSchool","2021","1471","Christian Jackson","Fort Bend Marshall","Incarnate Word","S","73","185","3","0.8366","Missouri City","TX","USA","29.6185669","-95.5377215","48157"
"72928","","HighSchool","2021","1472","Cole Lourd","Brentwood School","","PRO","74","190","3","0.8366","Los Angeles","CA","USA","34.0536909","-118.2427666","06037"
"72929","4875335","HighSchool","2021","1473","Bryson Reeves","St. Francis","Utah","ATH","75","185","3","0.8366","La Canada Flintridge","CA","USA","34.1998302","-118.2005236","06037"
"72930","","HighSchool","2021","1474","Lamarcus Brown","Blount","","DUAL","74","180","3","0.8366","Eight Mile","AL","USA","30.7635213","-88.126946","01097"
"72932","","HighSchool","2021","1475","Ariyon Paige","Cordova","","CB","71","180","3","0.8366","Cordova","TN","USA","35.1556451","-89.7761955","47157"
"72933","","HighSchool","2021","1476","Keontae Pittman","Paul G Blazer","","RB","71","170","3","0.8366","Ashland","KY","USA","38.4784144","-82.6379387","21019"
